음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
우리바다수산,한식,3.5745883,서울 마포구 성산동 649-5,카페톤,서울 마포구 성산동 254-18,3.6123698,문화비축기지 공연장,서울 마포구 성산동 670,서울테마산책길 문화비축기지 산책로,서울 마포구 성산동 661,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
,,,,엣모스피어,서울 마포구 망원동 416-2,3.6123698,벨로주 망원,서울 마포구 망원동 422-27,방탄소년단 2호숲,서울 마포구 상암동 482-222,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
명태공 성산직영점,한식,3.5745883,서울 마포구 성산동 266-16,먼스스컬프쳐,서울 마포구 성산동 277-16,3.6123698,벨로주 홍대,서울 마포구 서교동 372-6,홍대패션거리,서울 마포구 서교동 348-78,더휴식 아늑호텔 서울 홍대점,모텔,0.77793276,서울 마포구 서교동 351-29
망원동횟집,한식,3.5745883,서울 마포구 망원동 423-9,컴포즈커피 마포성산점,서울 마포구 성산동 266-12,3.6123698,스페이스소,서울 마포구 서교동 458-18,박시환숲,서울 마포구 상암동 1535,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
,,,,오늘의위로,서울 마포구 망원동 467-18,3.6123695,건담이지키는작업실,서울 마포구 서교동 352-19,방탄소년단 1호숲,서울 마포구 상암동 482-222,DW디자인레지던스,게스트하우스,1.7168553,서울 마포구 동교동 203-47
만나식당,한식,3.5745883,서울 마포구 성산동 260-14,공차 마포구청역점,서울 마포구 성산동 263-1,3.6123698,DMC홍보관,서울 마포구 상암동 1612,방탄소년단 2호숲,서울 마포구 상암동 482-222,DW디자인레지던스,게스트하우스,1.7168553,서울 마포구 동교동 203-47
강동원,중식,3.5037732,서울 마포구 망원동 453-43,하이오커피 마포구청점,서울 마포구 성산동 593-7,3.6123698,플렉스라운지,서울 마포구 서교동 372-5,서울테마산책길 문화비축기지 산책로,서울 마포구 성산동 661,롬바드하우스,게스트하우스,1.7168553,서울 마포구 서교동 466-6
,,,,EERT 망원,서울 마포구 망원동 415-33,3.6123695,G스페이스홀,서울 마포구 합정동 393-18,성산,서울 마포구 성산동,애플게스트하우스,게스트하우스,1.7168553,서울 마포구 연남동 568-6
망원시장손칼국수,한식,3.5745883,서울 마포구 망원동 414-26,레이브 에스프레소바,서울 마포구 성산동 260-1,3.6123698,사월갤러리 홍대점,서울 마포구 성산동 210-1,마포난지생명길,서울 마포구 상암동,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
당가원,중식,3.5037732,서울 마포구 성산동 200-38,카페밤비 2호점,서울 마포구 망원동 57-498,3.6123698,G스페이스홀,서울 마포구 합정동 393-18,문빈 숲 2호,서울 마포구 상암동 482-233,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
,,,,8짱커피,서울 마포구 성산동 592,3.6123695,성수미술관 연남점,서울 마포구 동교동 148-9,마포난지생명길,서울 마포구 상암동,나루게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 395-149
