음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,카페탱크6,서울 마포구 성산동 670,3.592848,서울월드컵경기장 야외공연장,서울 마포구 성산동 513-7,손나은숲,서울 마포구 상암동 1535,,,,
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,"here,coffee",서울 마포구 상암동 1618,3.592848,홀로그램전시관,서울 마포구 상암동 1606,망봉산,서울 마포구 상암동 1763,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
호우양꼬치 상암점,중식,3.4881988,서울 마포구 상암동 12-16,팬케이크샵커피,서울 마포구 상암동 2-194,3.5928483,풋볼팬타지움,서울 마포구 성산동 516,응암전통주거리,서울 은평구 응암동 604-11,,,,
,,,,투오브어스,서울 은평구 증산동 178-13,3.592848,시루뫼갤러리,서울 은평구 증산동 187-19,마포난지생명길,서울 마포구 상암동,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
구리돌곱창,한식,3.5632477,서울 마포구 상암동 2-425,모카리아,서울 마포구 상암동 11-7,3.5928483,은평문화원,서울 은평구 수색동 417-5,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,,,,
파스타공작소,양식,3.2414012,서울 마포구 상암동 2-200,투오브어스,서울 은평구 증산동 178-13,3.592848,시루뫼갤러리,서울 은평구 증산동 187-19,월드컵공원나들길,서울 마포구 상암동,,,,
푸차이,중식,3.4881988,서울 마포구 상암동 1622,이디야커피 상암한샘점,서울 마포구 상암동 1522,3.592848,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,상암산 DMC체험나들길,서울 마포구 상암동,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
,,,,매머드커피 상암DDMC점,서울 마포구 상암동 1610,3.592848,(주)씨스퀘어소프트-시너스,서울 마포구 상암동 1580,새터산,서울 마포구 성산동 산 37-1,,,,
구리돌곱창,한식,3.5632477,서울 마포구 상암동 2-425,투썸플레이스 디지털미디어시티역점,서울 마포구 상암동 1622,3.592848,중소기업역사관,서울 마포구 상암동 1622,손나은숲,서울 마포구 상암동 1535,,,,
푸차이,중식,3.4881988,서울 마포구 상암동 1622,카페모임 1호점,서울 마포구 상암동 11-5,3.592848,시루뫼갤러리,서울 은평구 증산동 187-19,서울테마산책길 문화비축기지 산책로,서울 마포구 성산동 661,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,카페달토끼,서울 마포구 상암동 34-10,3.5928483,풋볼팬타지움,서울 마포구 성산동 516,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,더그레이호텔,호텔,3.536347,서울 서대문구 남가좌동 290-140
미스터아구 DMC점,한식,3.5632477,서울 은평구 증산동 222-5,비스트로에버,서울 마포구 상암동 34-101,3.592848,DMC홍보관,서울 마포구 상암동 1612,새터산,서울 마포구 성산동 산 37-1,,,,
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,카페달토끼,서울 마포구 상암동 34-10,3.5928483,포마자동차디자인미술관,경기 고양시 덕양구 향동동 239,반홍산,서울 은평구 증산동 산 14,더그레이호텔,호텔,3.536347,서울 서대문구 남가좌동 290-140
,,,,할리스 상암DDMC점,서울 마포구 상암동 1610,3.5928483,홀로그램전시관,서울 마포구 상암동 1606,정용화숲,서울 마포구 상암동 1535,,,,
,,,,스타벅스 상암YTN점,서울 마포구 상암동 1607,3.592848,DMC홍보관,서울 마포구 상암동 1612,새터산,서울 마포구 성산동 산 37-1,,,,
옥자회관,일식,3.386794,서울 마포구 상암동 2-29,코테슬로,서울 마포구 상암동 2-141,3.592848,(주)씨스퀘어소프트-시너스,서울 마포구 상암동 1580,응암전통주거리,서울 은평구 응암동 604-11,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
마이클돈까스 상암본점,일식,3.386794,서울 마포구 상암동 1655,코테슬로,서울 마포구 상암동 2-141,3.592848,홀로그램전시관,서울 마포구 상암동 1606,난지도길,서울 마포구 성산동,온천장여관,모텔,0.78881645,서울 은평구 수색동 378-1
아리산채,중식,3.4881988,서울 은평구 증산동 223-28,탐스커버리 DMC탐스커버리점,서울 은평구 증산동 223-13,3.592848,서울시립 난지미술창작스튜디오,서울 마포구 상암동 481-6,박시환숲,서울 마포구 상암동 1535,,,,
